,Date,Close_AAPL,Close_AMZN,Close_GOOG,Close_META,Close_TSLA,High_AAPL,High_AMZN,High_GOOG,High_META,High_TSLA,Low_AAPL,Low_AMZN,Low_GOOG,Low_META,Low_TSLA,Open_AAPL,Open_AMZN,Open_GOOG,Open_META,Open_TSLA,Volume_AAPL,Volume_AMZN,Volume_GOOG,Volume_META,Volume_TSLA
13,2018-01-23,41.60309600830078,68.12699890136719,58.22273254394531,188.4617919921875,23.519332885742188,42.167080503862,68.24500274658203,58.30518958660726,188.66085078301788,24.03333282470703,41.5514009256016,66.86699676513672,57.66437633872406,184.67961421756127,23.399999618530277,41.66419639043257,66.90450286865234,57.719117366493656,185.1772687882433,24.0,130756400.0,103386000.0,26662000.0,25678800.0,81981000.0
14,2018-01-24,40.940425872802734,67.87550354003906,57.93758010864258,185.67491149902344,23.05933380126953,41.66420377297994,69.40799713134766,58.71489657457081,189.76563241622563,23.649999618530277,40.70073233007495,66.9000015258789,57.77883189841178,185.64505344166665,22.90133285522461,41.65245342158767,68.74099731445312,58.58899373807738,188.9992401739088,23.6386661529541,204420400.0,136150000.0,28332000.0,24334500.0,79312500.0
15,2018-01-25,40.2096061706543,68.89749908447266,58.242637634277344,186.6005401611328,22.50933265686035,41.11197739321624,68.91699981689453,58.51982435504685,187.73519189326169,23.280000686645508,40.073309956980175,67.88099670410156,57.86393056988797,185.72467850697743,22.426666259765625,41.00858001831142,68.4000015258789,58.350126412774,187.0683366389344,23.218000411987305,166116000.0,95060000.0,29610000.0,17377700.0,101104500.0
16,2018-01-26,40.30360412597656,70.10250091552734,58.51484680175781,189.1087188720703,22.856666564941406,40.41875186108568,70.12650299072266,58.51484680175781,189.1087188720703,22.933332443237305,39.96286536521882,69.04550170898438,57.632524570199664,185.9336805831592,22.38066673278809,40.41875186108568,69.60050201416016,58.47702773067266,186.86927351700632,22.76666641235352,156572000.0,97146000.0,40376000.0,17759200.0,68091000.0
17,2018-01-29,39.46937942504883,70.88400268554688,58.50190734863281,185.10757446289065,23.302000045776367,39.98636269971639,71.56950378417969,59.064743663344295,187.9541589779271,23.38999938964844,39.26023604451814,70.02200317382812,58.322755588711765,184.75922540471308,22.552000045776367,39.98636269971639,70.45899963378906,58.54669718697021,187.8645848075853,22.656667709350582,202561600.0,114038000.0,27578000.0,20453200.0,71206500.0
18,2018-01-30,39.236724853515625,71.89099884033203,57.91020965576172,186.2422332763672,23.05466651916504,39.3307204835372,71.9625015258789,58.54868408417252,187.2972584886988,23.218000411987305,38.70329050959941,69.5999984741211,57.90174678000917,180.98700246184683,22.81133270263672,38.89833484831245,70.15850067138672,58.11623075354577,186.73988782461504,23.00933265686035,184192800.0,117438000.0,31126000.0,20858600.0,70765500.0
19,2018-01-31,39.34482955932617,72.54450225830078,58.22123718261719,186.0133056640625,23.62066650390625,39.58217450240768,73.62899780273438,58.373515794014494,188.93951666824896,23.746000289916992,39.12628804991519,72.50199890136719,57.68328455046716,184.35114139164045,23.012666702270508,39.21323420926738,72.56500244140625,58.25258665140914,187.48635878914845,23.167333602905277,129915600.0,128494000.0,30774000.0,43275100.0,93211500.0
20,2018-02-01,39.42706298828125,69.5,58.10976791381836,192.1842498779297,23.28333282470703,39.62445593598001,72.99400329589844,58.423285414694135,194.40380032981872,23.977333068847656,39.18736950281679,69.25700378417969,57.60316849438226,187.00864507281767,23.242000579833984,39.28371734123033,72.25,57.85647010245759,187.33709893144535,23.399999618530277,188923200.0,182276000.0,48242000.0,54211300.0,62965500.0
21,2018-02-02,37.7163314819336,71.49749755859375,55.33292007446289,189.38742065429688,22.916667938232425,39.19678633201018,74.9000015258789,55.8887856322617,193.29899344520533,23.46333312988281,37.62233582840989,70.69999694824219,55.10290752572842,189.08882487688817,22.700666427612305,39.00879143925842,73.86949920654297,55.83553671350694,191.1391592613693,23.22933387756348,346375200.0,222514000.0,97158000.0,26677500.0,55572000.0
22,2018-02-05,36.77401351928711,69.5,52.541141510009766,180.40972900390625,22.208667755126957,38.510609646343454,72.9489974975586,55.23836528193424,189.7158755251482,22.96466636657715,36.658865791013,66.03600311279297,52.35353067195023,179.76278413867004,22.200000762939453,37.38734468652647,70.13099670410156,54.272936781878,186.0531299975739,22.531333923339844,290954000.0,229900000.0,75966000.0,33128200.0,66961500.0
23,2018-02-06,38.31085205078125,72.14199829101562,53.77529525756836,184.4407196044922,22.264667510986328,38.47299755556763,72.19950103759766,53.83053365466843,184.89856845477743,22.4146671295166,36.18886867445365,67.5895004272461,50.915689739015214,176.90623791250104,21.56666755676269,36.38391300733412,68.072998046875,51.116889022644585,177.73234625533,21.680667877197266,272975200.0,221336000.0,68960000.0,37758500.0,76326000.0
24,2018-02-07,37.4907455444336,70.83899688720703,52.18183898925781,179.3347930908203,23.0,38.39781779449008,73.04949951171875,53.83401323152986,184.21181697651505,23.06666755676269,37.380302239625536,70.75749969482422,52.16591177427127,179.10587624163267,22.37733268737793,38.32497060834416,72.44999694824219,53.82206876946844,183.2861715813623,22.59933280944824,206434400.0,143254000.0,47384000.0,27601900.0,104538000.0
25,2018-02-08,36.45911407470703,67.5250015258789,49.839935302734375,170.77513122558594,21.01533317565918,37.83382273249862,71.6875,52.68147599822476,180.98699676690904,23.2413330078125,36.430916099598726,67.49700164794922,49.7971387394103,170.67559424418377,20.97333335876465,37.66697634646548,71.48400115966797,52.521733041757656,180.1608884203465,22.88733291625977,217562000.0,171572000.0,57182000.0,38478300.0,154719000.0
26,2018-02-09,36.90506362915039,66.9800033569336,51.64439010620117,175.2838897705078,20.69466781616211,37.25426978743227,69.17500305175781,51.95243273303929,176.0701772931132,21.398666381835938,35.449247698677205,63.29650115966797,49.39404710243005,166.3957714295385,19.65066719055176,37.06079201336703,68.67449951171875,50.622728429240894,173.94021638331782,21.32866668701172,282690400.0,282830000.0,70118000.0,39887600.0,194005500.0
27,2018-02-12,38.39154815673828,69.3115005493164,52.34904479980469,175.58248901367188,21.048667907714844,38.66996831387416,69.69049835205078,52.82479202693018,176.7171408256628,21.2053337097168,37.16460137519868,67.20050048828125,51.8010385149668,171.03391895449337,20.416667938232425,37.39819391405882,68.2334976196289,52.15297490392492,176.2294338797182,21.07533264160156,243278000.0,134778000.0,41154000.0,32092100.0,93417000.0
28,2018-02-13,38.776153564453125,70.72550201416016,52.35701370239258,172.3377685546875,21.577333450317383,38.87289425642231,70.98600006103516,52.66903528167146,175.14454757111807,21.612667083740234,38.1414453371129,69.17649841308594,51.95825238691592,172.28801524831223,20.833999633789062,38.21223129709824,69.29650115966797,52.003687667624966,174.79618330321944,21.001333236694336,130196800.0,118358000.0,25302000.0,21809400.0,68403000.0
29,2018-02-14,39.49107360839844,72.55249786376953,53.23286437988281,178.6779022216797,21.48733329772949,39.53118480155711,72.60299682617188,53.33338618548109,178.96653519177443,21.744667053222656,38.43165710592114,70.16799926757812,52.09077477639218,172.3975039375849,21.23466682434082,38.469406487508856,70.3125,52.200253030827376,172.6363684129151,21.389333724975582,162579600.0,119184000.0,31116000.0,28929700.0,59260500.0
30,2018-02-15,40.81713104248047,73.08799743652344,54.21919250488281,179.11582946777344,22.271333694458008,40.84072396278021,73.4469985961914,54.316680733524585,179.65328969084672,22.274667739868164,39.87568603465815,71.84200286865234,52.966124974371816,176.01045479789107,21.49333381652832,40.06208558641744,73.34449768066406,53.699152774178586,179.65328969084672,21.63333320617676,204588800.0,113054000.0,36868000.0,20922100.0,88693500.0
31,2018-02-16,40.68498611450195,72.43450164794922,54.48194885253906,176.52801513671875,22.36599922180176,41.24891186359116,73.29000091552734,54.97312217429743,179.0361982153312,22.874666213989254,40.52926135567007,72.3280029296875,54.15912563482566,175.47298996517847,22.10933303833008,40.66847143416159,72.86849975585938,54.16395505527953,178.15037376118786,22.166667938232425,160704400.0,89452000.0,33590000.0,20645300.0,84639000.0
32,2018-02-20,40.54814529418945,73.4175033569336,54.86314392089844,175.18435668945312,22.31800079345703,41.11678397015366,74.4384994506836,55.43493288728188,177.11525885569642,22.7226676940918,40.4466845808386,72.32450103759766,54.16942727231874,174.28858453616257,22.100000381469727,40.5953347328144,72.32450103759766,54.27144498486197,174.94549221508885,22.29800033569336,135722000.0,129984000.0,28462000.0,21204900.0,60141000.0
33,2018-02-21,40.36409759521485,74.14600372314453,55.30504989624024,177.075439453125,22.21999931335449,41.083744521436586,75.17449951171875,56.43121607306495,180.41967852003413,22.645999908447266,40.3499375255703,73.94599914550781,55.055731065383,175.57251304470122,22.211332321166992,40.77936963005102,74.25,55.06269803592564,175.8810716122027,22.402000427246094,149886400.0,126088000.0,30258000.0,23200800.0,48294000.0
34,2018-02-22,40.70151901245117,74.26699829101562,55.07065963745117,178.150390625,23.077999114990234,41.043647002925816,75.12699890136719,55.87634137101861,179.3646690056973,23.16266632080078,40.51511943705846,73.78800201416016,54.86961223122796,176.5778003420115,22.31666755676269,40.53635414811762,74.76799774169922,55.54640690836688,177.86174246601442,22.368667602539062,123967600.0,97162000.0,26344000.0,18464200.0,104547000.0
35,2018-02-23,41.40935516357422,75.0,56.07390975952149,182.4302215576172,23.46999931335449,41.4447463346961,75.0,56.09829225913288,182.52975855521524,23.666000366210938,40.94689012575361,74.32499694824219,54.97531147626786,178.6679538940566,23.13999938964844,40.97756487427431,74.76699829101562,55.36974453756161,179.05612388514734,23.18866729736328,135249600.0,88362000.0,25220000.0,19007300.0,87261000.0
36,2018-02-26,42.228118896484375,76.09750366210938,56.917911529541016,184.0625,23.827999114990234,42.32721780967406,76.14199829101562,56.92836388412665,184.7890865597399,23.933332443237305,41.57689592395623,75.3499984741211,56.06918261521648,182.36052998612493,23.49066734313965,41.60992889501946,75.45999908447266,56.12417042904274,183.7141509359819,23.56666755676269,152648800.0,99100000.0,31182000.0,17599700.0,65100000.0
37,2018-02-27,42.09126281738281,75.5989990234375,55.65091323852539,180.6087951660156,23.39933204650879,42.58439912236913,76.33899688720703,56.93234228381612,183.833586915874,23.99933242797852,42.03699514179649,75.3604965209961,55.63648192744972,180.6087951660156,23.333999633789062,42.25878946852772,76.2249984741211,56.79300286879977,183.58475964197945,23.75,155712400.0,96176000.0,35482000.0,15849800.0,71961000.0
38,2018-02-28,42.02755355834961,75.62249755859375,54.97610855102539,177.48353576660156,22.87066650390625,42.6174305332886,76.43499755859375,56.11073385197309,182.0221430823516,23.682666778564453,42.011038875219455,75.5999984741211,54.90195871991783,177.30437222139437,22.814666748046875,42.29653731490885,75.97550201416016,55.88679604662816,181.44486195012547,23.50466728210449,151128400.0,90300000.0,37652000.0,18783000.0,91045500.0
39,2018-03-01,41.2913818359375,74.67250061035156,53.22391128540039,175.1147003173828,22.062000274658203,42.41922614891614,75.92449951171875,55.24434047651842,179.2750854179347,23.244667053222656,40.73925793718014,73.25,53.09855516421106,173.59187848036618,22.00466728210449,42.12664591864816,75.68000030517578,55.13237157050047,178.17029161586254,23.000667572021484,195208000.0,136704000.0,50318000.0,23201600.0,103284000.0
40,2018-03-02,41.57688903808594,75.01249694824219,53.69169235229492,175.79150390625,22.341333389282227,41.59812374446892,75.05249786376953,53.844916355504,176.27921087571562,22.347999572753903,40.689711790193535,72.75050354003906,52.15870436746652,172.178541881493,21.531333923339844,40.772296004336106,73.45500183105469,52.40578315074667,172.4771224880914,21.798667907714844,153816000.0,131752000.0,45432000.0,20025900.0,76392000.0
41,2018-03-05,41.72080612182617,76.18049621582031,54.28936004638672,179.5537567138672,22.22333335876465,41.93788034221472,76.26899719238281,54.596404117205424,180.30023854364305,22.51666641235352,41.17811877069374,74.05000305175781,53.19802873157425,175.0649181115446,21.952667236328125,41.34092533606568,74.71199798583984,53.50358069372815,175.37346150456474,22.159332275390625,113605600.0,104678000.0,24044000.0,16189300.0,57357000.0
42,2018-03-06,41.68542098999024,76.88200378417969,54.49488830566406,178.93667602539062,21.8799991607666,42.058223628667385,77.10649871826172,54.83278830053819,181.52448586501552,22.42466735839844,41.55800916173692,76.4000015258789,54.23188609724448,178.26982072386542,21.802000045776367,41.97800123308853,76.66000366210938,54.70190795914512,180.92729430595983,22.25,95154000.0,91234000.0,30656000.0,15086800.0,64285500.0
43,2018-03-07,41.2984619140625,77.25,55.22045135498047,182.8482360839844,22.15333366394043,41.49194326859992,77.29499816894531,55.348844847283,182.95772068926377,22.166667938232425,41.119140629629214,76.12550354003906,54.0182483037592,177.23469353200903,21.44933319091797,41.27722720939072,76.32599639892578,54.20277242237987,177.90154878699772,21.69599914550781,126814000.0,83482000.0,25850000.0,19097300.0,75109500.0
44,2018-03-08,41.749141693115234,77.59300231933594,56.03459167480469,181.48464965820312,21.940000534057617,41.79161111563829,77.74400329589844,56.114216363918985,183.534983883972,22.21999931335449,41.307914779835706,77.26249694824219,55.37770317646833,180.5988252056949,21.751333236694336,41.40465188680179,77.5,55.50310864478062,182.69892792171476,22.19066619873047,95096400.0,77252000.0,27102000.0,17225900.0,53493000.0
45,2018-03-09,42.46642303466797,78.94450378417969,57.72857284545898,184.3610992431641,21.81133270263672,42.47114305865393,78.9469985961914,57.76639571508886,184.63978457452825,21.89933204650879,41.855311340290505,77.9540023803711,56.35612510580658,182.3505858079241,21.4913330078125,41.98980502146482,78.17500305175781,56.53223950358328,183.04729913633452,21.606666564941406,128740800.0,90686000.0,42560000.0,18526300.0,82602000.0
46,2018-03-12,42.87697219848633,79.91950225830078,57.95051956176758,183.89328002929688,23.03400039672852,43.03505877492221,80.2665023803711,58.57506388909688,185.22700559282305,23.1473331451416,42.520687848637365,79.33499908447266,57.59818826476442,183.35581986728604,21.76666641235352,42.53956074106664,79.62999725341797,57.91817535203288,184.36107646068112,21.90733337402344,128828400.0,103484000.0,43446000.0,15301200.0,123960000.0
47,2018-03-13,42.46405792236328,79.40899658203125,56.640228271484375,181.02682495117188,22.78933334350586,43.2969638045281,80.87699890136719,58.56063299138429,185.11754598187943,23.1473331451416,42.29181487826127,78.90049743652344,56.39936850674065,180.26043268758988,21.76666641235352,43.0822477521012,80.7979965209961,58.22422511208105,184.7393236619174,21.90733337402344,126774000.0,130638000.0,38144000.0,18067500.0,89487000.0
48,2018-03-14,42.103057861328125,79.55000305175781,57.203556060791016,183.3259735107422,21.775333404541016,42.59383591695677,80.3219985961914,57.65641295066607,183.38568962286377,22.65399932861328,41.95440771746431,79.54450225830078,56.8029533492532,180.9969540147365,21.595333099365234,42.546646480907,79.8499984741211,56.99056798432794,181.7434357906776,22.450666427612305,117473600.0,85188000.0,25828000.0,16821700.0,119511000.0
49,2018-03-15,42.152610778808594,79.11599731445312,57.20803451538086,182.9975433349609,21.706666946411133,42.52777530306526,79.84549713134766,57.78032462899132,183.1368860103064,22.190000534057617,42.01576247725302,78.90550231933594,56.45958066203582,181.3353788550503,21.406667709350582,42.11721959742761,79.75,57.22694594855007,182.38045651374728,21.958667755126957,90975200.0,81394000.0,27908000.0,15614300.0,98472000.0
50,2018-03-16,42.00395965576172,78.58399963378906,56.518802642822266,184.2217559814453,21.42333221435547,42.263503358462046,79.47200012207031,57.521552898494335,184.46063563064664,21.82666778564453,41.90957718178804,78.375,56.331191794562905,182.5496439986702,21.271333694458008,42.152606201745,79.17250061035156,57.434965028550536,183.6245796392591,21.52866744995117,157618800.0,108500000.0,61840000.0,24403400.0,91759500.0
51,2018-03-19,41.36216354370117,77.24649810791016,54.73176574707031,171.75051879882812,20.90399932861328,41.874176193963066,78.08300018310547,55.83503775163387,176.33889390135988,21.38333320617676,40.975204491874,76.26750183105469,54.193813102914696,169.2622462960931,20.64466667175293,41.83878502471641,77.72650146484375,55.736505423639976,176.17964081625442,21.100000381469727,133787200.0,131616000.0,56118000.0,88140100.0,112264500.0
52,2018-03-20,41.3480224609375,79.32550048828125,54.62676239013672,167.36122131347656,20.703332901000977,41.71610515934998,79.3499984741211,54.999493410904826,169.40160803302504,21.083332061767575,41.27723649578347,77.27050018310547,53.9176197160848,161.1903078489395,20.583999633789062,41.3480224609375,77.51699829101562,54.69095723285304,166.68441840634694,20.9913330078125,78597600.0,91632000.0,36638000.0,129851800.0,71464500.0
53,2018-03-21,40.41129684448242,79.09300231933594,54.28687286376953,168.5954132080078,21.101999282836918,41.31262708006804,79.5,55.05423820168784,172.5865973586535,21.496000289916992,40.40893503213978,78.15850067138672,54.0017244253266,162.5339842409996,20.679332733154297,41.30082881932589,79.32250213623047,54.37943676088871,164.02694793852154,20.683332443237305,148219600.0,95016000.0,37578000.0,106598800.0,89376000.0
54,2018-03-22,39.84028625488281,77.24600219726562,52.20672607421875,164.11651611328125,20.606666564941406,40.743974474460806,78.69249725341797,53.889756443405744,169.47128390579698,21.25466728210449,39.78129856638007,77.12000274658203,52.04897638483232,162.95200629426867,20.545333862304688,40.11162818186632,78.27349853515625,53.83899816769737,165.35070485882497,20.926000595092773,165963200.0,126412000.0,53340000.0,73743000.0,74097000.0
55,2018-03-23,38.91772079467773,74.77799987792969,50.837703704833984,158.64231872558594,20.1026668548584,40.09275462767348,77.45099639892578,52.91735377332003,165.81850410418517,20.75,38.91772079467773,74.76799774169922,50.820288177925455,158.27405921412011,20.030000686645508,39.731750235606576,76.95050048828125,52.10470511853453,164.6639418895425,20.75,164115200.0,160120000.0,43134000.0,53609700.0,99823500.0
56,2018-03-26,40.76520538330078,77.79299926757812,52.412254333496094,159.30917358398438,20.27866744995117,40.8430695500377,77.84950256347656,52.53268611803008,160.34430356236098,20.506000518798828,39.27163694932265,74.9625015258789,50.18231480835478,148.32096770110778,19.423999786376957,39.65623776069293,76.5,52.05345342133296,160.06561822676997,20.48933219909668,150164800.0,112494000.0,53302000.0,126116600.0,125628000.0
57,2018-03-27,39.7199592590332,74.85250091552734,50.01809310913086,151.50595092773438,18.61199951171875,41.32678373013827,78.79850006103516,52.99096219814152,162.08609141664357,20.284666061401367,39.384909534396165,74.11599731445312,49.61102078815905,150.0428453501392,18.478666305541992,40.97993574470846,78.62000274658203,52.89944619578458,155.57676146178918,20.26666641235352,163690400.0,139992000.0,61906000.0,79117000.0,208080000.0
58,2018-03-28,39.28108978271485,71.57099914550781,49.99121856689453,152.3121337890625,17.185333251953125,40.11635766506289,72.79499816894531,50.97007983621776,155.1487704903695,17.91200065612793,38.97671482240663,69.30850219726562,48.80085753468074,150.09259898992926,16.80666732788086,39.46277291423723,72.3499984741211,49.664765687265415,150.93860252057155,17.6386661529541,166674000.0,274106000.0,67386000.0,60029200.0,315021000.0
59,2018-03-29,39.58781051635742,72.36699676513672,51.34629821777344,159.04043579101562,17.742000579833984,40.52453513918712,72.77349853515625,51.90415701313775,160.66279449804537,18.06399917602539,39.38017273588469,68.26000213623047,49.9086078816709,153.41694540194985,16.547332763671875,39.59488874975335,70.30000305175781,50.34305068867249,154.42220213430406,17.099332809448242,153594000.0,251622000.0,54536000.0,59434300.0,227560500.0
60,2018-04-02,39.32827377319336,68.59950256347656,50.08626937866211,154.66107177734375,16.832000732421875,39.86152483329798,71.06800079345703,51.496091885505685,158.4531968059537,17.35533332824707,38.8068245723238,67.75,49.28506396044805,153.38707741569027,16.305999755859375,39.3188373262577,70.88099670410156,50.89991283271095,157.0697178419451,17.083999633789062,150347200.0,209272000.0,53608000.0,36796000.0,241710000.0
61,2018-04-03,39.731746673583984,69.60250091552734,50.431636810302734,155.37770080566406,17.8353328704834,39.81668908765055,70.69999694824219,50.808847986327336,156.65169521078622,18.22333335876465,38.90356083667704,67.7665023803711,49.469192472441584,150.10255965374913,16.965999603271484,39.55478361097221,69.56900024414062,50.45651668022472,155.8156392300269,17.988000869750977,121112000.0,204624000.0,45502000.0,42543900.0,282666000.0
62,2018-04-04,40.49152755737305,70.52850341796875,51.01536560058594,154.37245178222656,19.12933349609375,40.58590646200957,70.76950073242188,51.193423899503216,154.830285476133,19.224666595458984,38.877624525947255,67.64399719238281,49.41594282576852,149.8039713437707,16.799999237060547,38.90357926477096,67.91200256347656,49.43634636746286,151.31684547030457,16.851999282836914,138422000.0,139646000.0,49694000.0,49885600.0,298450500.0
63,2018-04-05,40.77229690551758,72.5875015258789,51.14823913574219,158.59255981445312,20.381332397460938,41.109704804360064,72.97799682617188,51.89370882117015,160.81211020270698,20.417333602905277,40.60241205005233,71.35350036621094,50.76609983146136,155.9151757119389,19.21333312988281,40.72038744410746,72.09950256347656,51.8210548944268,160.80214739117127,19.28933334350586,107732800.0,128270000.0,27260000.0,41449600.0,286816500.0
64,2018-04-06,39.729400634765625,70.2614974975586,50.1146354675293,156.46258544921875,19.953332901000977,40.69679684658056,72.625,51.32788691181442,160.66279101161112,20.618667602539062,39.6869276145578,70.01300048828125,49.91508016399084,156.07441551275176,19.700000762939453,40.34051240081081,71.49849700927734,50.75957952873126,156.99009805038645,20.06666755676269,140021200.0,117646000.0,34928000.0,41644800.0,202804500.0
65,2018-04-09,40.12343215942383,70.30400085449219,50.53314971923828,157.1891632080078,19.310667037963867,40.840720969728224,71.92400360107422,51.7349578342318,159.77697301425755,20.63333320617676,40.07624272195911,70.12850189208984,50.4649721224147,155.3080295646195,19.28066635131836,40.08332095756265,71.25150299072266,50.60033257694242,157.0796937837121,20.024667739868164,116070800.0,84164000.0,35032000.0,34915200.0,153747000.0
66,2018-04-10,40.87845993041992,71.81099700927734,51.33883666992188,164.26580810546875,20.31333351135254,41.05542296042174,71.91899871826172,51.56974144357776,165.20140109468446,20.47333335876465,40.472624426923325,70.78500366210938,50.32862211551669,156.27347720249628,19.57866668701172,40.81947225375265,71.59950256347656,51.08006021658092,157.18915975718076,19.93133354187012,113634400.0,85082000.0,39490000.0,57889300.0,164847000.0
67,2018-04-11,40.687347412109375,71.35250091552734,50.75808334350586,165.53981018066406,20.062000274658203,41.03655350977967,72.43900299072266,51.325096001475,167.8588669261611,20.59866714477539,40.51274256311289,71.24449920654297,50.55404793348154,162.48420407601944,19.977333068847656,40.63779617106893,71.97200012207031,51.15719391852924,164.5843068005088,20.04933357238769,89726400.0,71650000.0,29678000.0,56144600.0,112243500.0
68,2018-04-12,41.088470458984375,72.42500305175781,51.38212966918945,163.10130310058594,19.60533332824707,41.2913882825573,72.60600280761719,51.789201979022,166.66451162652712,20.26333236694336,40.82892314965039,71.75299835205078,50.83099103781652,162.33492600139087,19.57866668701172,40.9162273902391,71.9749984741211,51.01038958200165,166.1967151180771,20.15466690063477,91557200.0,62700000.0,27140000.0,38263000.0,114132000.0
